"Código","Nombre","Régimen","Dirección","Localidad","Teléfono","Fax","Latitud","Longitud","Titularidad","CIF","Comarca","Email","Web","Servicios complementarios"
"Código: 46001254","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA SAGRADO CORAZÓN DE JESÚS","Régimen: PRIVADO  -  CONCERTADO","Calle ALFONSO, 33","46230 - ALGINET","961 75 14 65   ","961 75 02 56","39,259792","-0,468786","FUNDACIÓN COLEGIO DEL SAGRADO CORAZÓN","","LA RIBERA ALTA","direccio@sagradocorazonalginet.es","mailto:direccio@sagradocorazonalginet.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46024849","ESCOLA INFANTIL DE PRIMER CICLE MUNICIPAL ALCALDE SALVADOR BOSCH","Régimen: PÚBLICO","Calle CALDERÓN DE LA BARCA, 15","LA RIBERA ALTA","961 75 05 84   ","escolainfantil@alginet.es","","","","","","46230 - ALGINET","","Comedor; I. Deportivas"
"Código: 46034511","ESCOLA PRIVADA DE MÚSICA PASCUAL PÉREZ CHOVÍ","Régimen: PRIVADO","Plaza DE LA MÚSICA, S/N","LA RIBERA ALTA","961 75 35 34   ","bandalginet@hotmail.com","","","","","","46230 - ALGINET","","Biblioteca; Aula música"
"Código: 46020421","INSTITUT D'EDUCACIÓ SECUNDÀRIA HORT DE FELIU","Régimen: PÚBLICO","Calle FOTOGRAFO ISMAEL LATORRE, S/N","46230 - ALGINET","961 71 90 90   ","961 71 90 91","39,267231","-0,463014","GENERALITAT VALENCIANA","CIF: Q9655287B","LA RIBERA ALTA","46020421@edu.gva.es","mailto:46020421@edu.gva.es","Transporte; Comedor; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Inglés; FONDOS SOCIALES EUROPEOS; Adscrito al programa de banco de libros"
"Código: 03000591","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA MIGUEL DE CERVANTES","Régimen: PÚBLICO","Calle MIGUEL HERNÁNDEZ, 1-3","03169 - ALGORFA","965 29 01 35   ","965 29 01 36","38,08596","-0,795148","GENERALITAT VALENCIANA","CIF: Q5355159D","EL BAIX SEGURA/ LA VEGA BAJA","03000591@edu.gva.es","mailto:03000591@edu.gva.es","Transporte; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03016432","ESCUELA INFANTIL DE PRIMER CICLO MUNICIPAL","Régimen: PÚBLICO","Calle SAN MIGUEL, 3","EL BAIX SEGURA/ LA VEGA BAJA","965 70 20 52   ","cultura@algorfa.es","","","","","","03169 - ALGORFA","",""
"Código: 03018179","ESCUELA PRIVADA DE MÚSICA SOCIEDAD MUSICAL Y CULTURAL DE ALGORFA","Régimen: PRIVADO","Calle MAYOR, 33","EL BAIX SEGURA/ LA VEGA BAJA","965 70 00 95   ","smcalgorfa@fsmcv.org","","","","","","03169 - ALGORFA","","Salón actos; Aula música"
"Código: 03000606","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA VIRGEN DEL REMEDIO","Régimen: PÚBLICO","Paseo DE LA LIBERTAD, S/N","03668 - ALGUEÑA","966 95 73 45   ","966 95 73 46","38,337071","-1,00539","GENERALITAT VALENCIANA","CIF: Q5355158F","EL VINALOPÓ MITJÀ/ EL VINALOPÓ MEDIO","03000606@edu.gva.es","http://mestreacasa.gva.es/web/0300060600","Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03016021","ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL ALGUEÑENSE","Régimen: PRIVADO","Calle UNIÓN MUSICAL ALGUEÑENSE, S/N","EL VINALOPÓ MITJÀ/ EL VINALOPÓ MEDIO","600 41 04 49   ","sumalguenya@fsmcv.org","","","","","","03668 - ALGUEÑA","","Aula música"
"Código: 46001311","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA CARRAIXET","Régimen: PÚBLICO","Calle CARRAIXET, 2","46132 - ALMÀSSERA","962 56 69 00   ","962 56 69 01","39,512929","-0,357718","GENERALITAT VALENCIANA","CIF: Q9655105F","L'HORTA NORD","46001311@edu.gva.es","http://mestreacasa.gva.es/web/4600131100","Comedor; Biblioteca; Laboratorio/Taller; Huerto; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 46028715","CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES MUNICIPAL D'ALMÀSSERA","Régimen: PÚBLICO","Calle CARRAIXET, 2","L'HORTA NORD","96 32 75 170   ","almassera_inf@gva.es","","","","","","46132 - ALMÀSSERA","",""
"Código: 46033541","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE LES RABOSETES","Régimen: PRIVADO","Calle VICENTE LLADRÓ, 14","L'HORTA NORD","962 05 16 16   ","info@lesrabosetes.com","","","","","","46132 - ALMÀSSERA","",""
"Código: 46030461","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE PATI PATI","Régimen: PRIVADO","Calle VIRGEN DEL ROSARIO, 24","L'HORTA NORD","961 85 96 07   ","info@patipati.es","","","","","","46132 - ALMÀSSERA","mailto:info@patipati.es","Comedor"
"Código: 46025532","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA FUNDACIÓN PASCUAL TOMÁS","Régimen: PRIVADO","Calle MIGUEL ABRIAT, 5","L'HORTA NORD","963 17 10 15   ","emilio.sanz@fundacionpascualtomas.org","","","","","","46132 - ALMÀSSERA","mailto:emilio.sanz@fundacionpascualtomas.org",""
"Código: 46001308","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA YOCRIS","Régimen: PRIVADO  -  CONCERTADO","Avenida DERECHOS HUMANOS, S/N","L'HORTA NORD","961 85 10 57   ","yocris@yocris.es","","","","","","46132 - ALMÀSSERA","mailto:yocris@yocris.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46032858","ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN CULTURAL LA UNIÓN ARTÍSTICA MUSICAL","Régimen: PRIVADO","Calle SAN VICENTE, 12 BAJO","L'HORTA NORD","665 39 84 17   ","unioartisticamusicalalmassera@gmail.com","","","","","","46132 - ALMÀSSERA","","Aula música"
"Código: 46023705","ESCOLA PRIVADA DE MÚSICA CENTRO DE ESTUDIO MUSICAL","Régimen: PRIVADO","Calle RAMÓN Y CAJAL, 13","L'HORTA NORD","961 85 00 58   ","cemalmassera@hotmail.com","","","","","","46132 - ALMÀSSERA","","Cafetería/Bar; Aula música"
"Código: 12000212","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA AMBAIXADOR ENRIQUE BELTRÁN","Régimen: PÚBLICO","Calle SANTÍSSIM CRIST, 71","12550 - ALMASSORA","964 73 83 15   ","964 73 83 16","39,948914","-0,066068","GENERALITAT VALENCIANA","CIF: Q6255007D","LA PLANA ALTA","12000212@edu.gva.es","http://mestreacasa.gva.es/web/1200021200","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12000236","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA CARDENAL CISNEROS","Régimen: PÚBLICO","Avenida L'ESTRET, 1","12550 - ALMASSORA","964 73 83 25   ","964 73 83 26","39,942721","-0,065274","GENERALITAT VALENCIANA","CIF: Q6255006F","LA PLANA ALTA","12000236@edu.gva.es","mailto:12000236@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Aula de idiomas; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12000224","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA DOCTOR ERRANDO VILAR","Régimen: PÚBLICO","Calle CONSTITUCIÓ ESPANYOLA, 52","12550 - ALMASSORA","964 73 83 20   ","964 73 83 21","39,951349","-0,064877","GENERALITAT VALENCIANA","CIF: Q6255008B","LA PLANA ALTA","12000224@edu.gva.es","http://mestreacasa.gva.es/web/1200022400","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12004369","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA GERMANS OCHANDO","Régimen: PÚBLICO","Calle ACEQUIA PARRA, 20","12550 - ALMASSORA","964 73 87 90   ","964 73 87 91","39,943971","-0,059642","GENERALITAT VALENCIANA","CIF: Q6255009J","LA PLANA ALTA","12004369@edu.gva.es","mailto:12004369@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12006810","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA REGINA VIOLANT","Régimen: PÚBLICO","Calle SANT ILDEFONS, 55","12550 - ALMASSORA","964 73 88 65   ","964 73 88 66","39,944169","-0,057423","GENERALITAT VALENCIANA","CIF: Q1200325G","LA PLANA ALTA","12006810@edu.gva.es","http://mestreacasa.gva.es/web/1200681000","Transporte; Comedor; Aula Informática; Biblioteca; Aula música; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 12007516","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA SANTA QUITERIA","Régimen: PÚBLICO","Calle ALMIRANTE CERVERA, S/N","12550 - ALMASSORA","964 73 88 85   ","964 73 88 86","39,950281","-0,071595","GENERALITAT VALENCIANA","CIF: Q1200366A","LA PLANA ALTA","12007516@edu.gva.es","http://mestreacasa.gva.es/web/1200751600","Comedor; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12007966","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL BRES","Régimen: PRIVADO","Calle JESÚS Y MARÍA, 12","LA PLANA ALTA","964 55 12 64   ","bres@gmx.es","","","","","","12550 - ALMASSORA","","Transporte; Comedor; Inglés; Valenciano"
"Código: 12007851","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE LA LLIMETA","Régimen: PRIVADO","Calle SAN JAIME, 119","LA PLANA ALTA","964 74 02 07   ","lallimeta@hotmail.es","","","","","","12550 - ALMASSORA","",""
"Código: 12003729","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA CERVANTES","Régimen: PRIVADO  -  CONCERTADO","Plaza MAYOR, 9","12550 - ALMASSORA","964 56 08 47   ","964 56 08 47","39,941664","-0,062042","CERVANTES FORMACION PROFESIONAL ALMASSORA, SL","","LA PLANA ALTA","centro@cervantesfp.com","mailto:centro@cervantesfp.com","Aula Informática; Biblioteca; Aula de idiomas; Inglés"
"Código: 12000261","ESCOLA INFANTIL DE PRIMER CICLE SAN JOSÉ","Régimen: PÚBLICO","Calle SAN FELIPE, 10","12550 - ALMASSORA","964 73 83 30   ","964 73 83 31","39,945016","-0,067549","GENERALITAT VALENCIANA","CIF: Q6255077G","LA PLANA ALTA","12000261@edu.gva.es","http://mestreacasa.gva.es/web/1200026100","Comedor; I. Deportivas"
"Código: 12006007","ESCOLA PRIVADA DE MÚSICA I DANSA MESTRE AGUT MANRIQUE","Régimen: PRIVADO","Calle ESTRET, 1","LA PLANA ALTA","964 56 32 73   ","esmeraldauim@gmail.com","","","","","","12550 - ALMASSORA","mailto:esmeraldauim@gmail.com","Aula música"
"Código: 12000251","INSTITUT D'EDUCACIÓ SECUNDÀRIA ÁLVARO FALOMIR","Régimen: PÚBLICO","Calle BOQUERAS, 239","12550 - ALMASSORA","964 73 89 25   ","964 73 89 26","39,952361","-0,065135","GENERALITAT VALENCIANA","CIF: Q6255161I","LA PLANA ALTA","12000251@edu.gva.es","http://mestreacasa.gva.es/web/1200025100","Transporte; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; FONDOS SOCIALES EUROPEOS; Adscrito al programa de banco de libros"
"Código: 12005647","INSTITUT D'EDUCACIÓ SECUNDÀRIA VILA-ROJA","Régimen: PÚBLICO","Avenida GENERALITAT, 22","12550 - ALMASSORA","964 73 89 45   ","964 73 89 46","39,945382","-0,057789","GENERALITAT VALENCIANA","CIF: Q1200274G","LA PLANA ALTA","12005647@edu.gva.es","mailto:12005647@edu.gva.es","Transporte; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Huerto; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12005854","ESCUELA PÚBLICA DE MÚSICA MUNICIPAL","Régimen: PÚBLICO","Plaza AJUNTAMENT, 3","ALTO PALANCIA","964 13 70 18   ","info@almedijar.es","","","","","","12413 - ALMEDÍJAR","","Aula música"
"Código: 12000285","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA JUAN CARLOS I","Régimen: PÚBLICO","Calle ISABEL LA CATÓLICA, 22","12590 - ALMENARA","962 61 72 40   ","962 61 72 41","39,754152","-0,222559","GENERALITAT VALENCIANA","CIF: Q6255010H","LA PLANA BAIXA","12000285@edu.gva.es","mailto:12000285@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12007012","CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES MUNICIPAL PAULO FREIRE","Régimen: PÚBLICO","Calle MAJOR, 103","LA PLANA BAIXA","962 62 35 20   ","fpa@almenara.es","","","","","","12590 - ALMENARA","",""
"Código: 12006093","ESCOLA INFANTIL DE PRIMER CICLE MUNICIPAL","Régimen: PÚBLICO","Calle CLARA CAMPOAMOR, S/N","LA PLANA BAIXA","962 62 34 94   ","escuela.infantil@almenara.es","","","","","","12590 - ALMENARA","",""
"Código: 12007127","ESCOLA PRIVADA DE MÚSICA SI-FA-SOL","Régimen: PRIVADO","Calle VALENCIA, 30","LA PLANA BAIXA","650 00 76 96   ","gestor@amscalmenara.com","","","","","","12590 - ALMENARA","","Aula música"
"Código: 12005568","INSTITUT D'EDUCACIÓ SECUNDÀRIA ","Régimen: PÚBLICO","Calle DE L'INSTITUT, S/N","12590 - ALMENARA","962 61 77 10   ","962 61 77 11","39,751512","-0,230798","GENERALITAT VALENCIANA","CIF: Q1200265E","LA PLANA BAIXA","12005568@edu.gva.es","https://portal.edu.gva.es/12005568","Transporte; Comedor; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Inglés; Alemán; Adscrito al programa de banco de libros"
"Código: 46001333","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA EL CASTELL","Régimen: PÚBLICO","Calle ENRIC VALOR, S/N","46723 - ALMOINES","962 82 66 40   ","962 82 66 41","38,94066","-0,180824","GENERALITAT VALENCIANA","CIF: Q9655096G","LA SAFOR","46001333@edu.gva.es","http://mestreacasa.gva.es/web/4600133300","Transporte; Comedor; Biblioteca; Laboratorio/Taller; Pelota; Gimnasio; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 46027747","CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES MUNICIPAL D'ALMOINES","Régimen: PÚBLICO","Calle ECCE HOMO, S/N","LA SAFOR","962 80 42 14   ","almoines@cv.gva.es","","","","","","46723 - ALMOINES","",""
"Código: 46025994","ESCOLA INFANTIL DE PRIMER CICLE MUNICIPAL MIXINETES","Régimen: PÚBLICO","Calle RAFALSENAR, 2","46723 - ALMOINES","962 80 40 26   ","962 80 43 21","38,941374","-0,182675","AJUNTAMENT D'ALMOINES","","LA SAFOR","escoletamixinetes@hotmail.es","",""
"Código: 46020972","ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL L'ALMOINA","Régimen: PRIVADO","Calle EL CASTELL, 2","LA SAFOR","690 31 23 05   ","x46723@gmail.com","","","","","","46723 - ALMOINES","","Aula música"
"Código: 03002408","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA CANALES Y MARTÍNEZ","Régimen: PÚBLICO","Calle COMUNIDAD VALENCIANA, 64","03160 - ALMORADÍ","965 29 01 30   ","965 29 01 31","38,107366","-0,787218","GENERALITAT VALENCIANA","CIF: Q5355157H","EL BAIX SEGURA/ LA VEGA BAJA","03002408@edu.gva.es","http://mestreacasa.gva.es/web/0300240800","Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 03009981","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA MANUEL DE TORRES","Régimen: PÚBLICO","Calle MAYOR, 88","03160 - ALMORADÍ","965 29 01 40   ","965 29 01 41","38,105137","-0,798527","GENERALITAT VALENCIANA","CIF: Q5355153G","EL BAIX SEGURA/ LA VEGA BAJA","03009981@edu.gva.es","http://mestreacasa.gva.es/web/0300998100","Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03013054","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA PASCUAL ANDREU","Régimen: PÚBLICO","Lugar FINCA DE LES PALMERES, S/N","03160 - ALMORADÍ","965 29 01 50   ","965 29 01 51","38,113621","-0,796939","GENERALITAT VALENCIANA","CIF: Q5355156J","EL BAIX SEGURA/ LA VEGA BAJA","03013054@edu.gva.es","http://mestreacasa.gva.es/web/0301305400","Transporte; Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 03020514","CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO LAS CASITAS","Régimen: PRIVADO","Avenida PRÍNCIPE DE ESPAÑA, 91","EL BAIX SEGURA/ LA VEGA BAJA","722 66 35 63   ","escuelainfantil.lascasitas@gmail.com","","","","","","03160 - ALMORADÍ","",""
"Código: 03002433","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA SANTA MARÍA DE LA HUERTA","Régimen: PRIVADO  -  CONCERTADO","Calle ERALTA, 129","03160 - ALMORADÍ","965 70 06 78   ","965 70 06 78","38,11518","-0,786773","CONFEDERACIÓN EKUMENE","","EL BAIX SEGURA/ LA VEGA BAJA","direccion@santamariadelahuerta.es","mailto:direccion@santamariadelahuerta.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés"
"Código: 03012451","CONSERVATORIO PROFESIONAL DE MÚSICA ","Régimen: PÚBLICO","Avenida PRÍNCIPE DE ESPAÑA, 3","EL BAIX SEGURA/ LA VEGA BAJA","966 78 07 50   ","03012451@gva.es","","","","","","03160 - ALMORADÍ","","Biblioteca; Aula música"
"Código: 03014964","ESCUELA PRIVADA DE MÚSICA LA UNIÓN MUSICAL","Régimen: PRIVADO","Calle DOCTOR FLEMING, 6","EL BAIX SEGURA/ LA VEGA BAJA","965 70 19 82   ","bandalmoradi@gmail.com","","","","","","03160 - ALMORADÍ","mailto:bandalmoradi@gmail.com","Aula música"
"Código: 03002445","INSTITUTO DE EDUCACIÓN SECUNDARIA ANTONIO SEQUEROS","Régimen: PÚBLICO","Calle COMUNIDAD VALENCIANA, 55","03160 - ALMORADÍ","966 92 67 70   ","966 92 67 71","38,107957","-0,786397","GENERALITAT VALENCIANA","CIF: Q5355155B","EL BAIX SEGURA/ LA VEGA BAJA","03002445@edu.gva.es","https://portal.edu.gva.es/03002445","Transporte; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 03010821","INSTITUTO DE EDUCACIÓN SECUNDARIA AZUD DE ALFEITAMI","Régimen: PÚBLICO","Calle MÉDICO JULIO GARCÍA GARCÍA, S/N","03160 - ALMORADÍ","966 92 67 80   ","966 92 67 81","38,112498","-0,786827","GENERALITAT VALENCIANA","CIF: Q5355154E","EL BAIX SEGURA/ LA VEGA BAJA","03010821@edu.gva.es","mailto:03010821@edu.gva.es","Transporte; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 03002381","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA ","Régimen: PÚBLICO","Avenida DE LOS LLANOS, 6","03179 - ALMORADÍ - HEREDADES","965 29 03 75   ","965 29 03 76","38,09108","-0,762358","GENERALITAT VALENCIANA","CIF: Q5355152I","EL BAIX SEGURA/ LA VEGA BAJA","03002381@edu.gva.es","http://mestreacasa.gva.es/web/0300238100","Transporte; Comedor; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 46001357","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA ALMASSAF","Régimen: PÚBLICO","Paseo DEL PARC, S/N","46440 - ALMUSSAFES","961 71 90 60   ","961 71 90 61","39,293599","-0,413607","GENERALITAT VALENCIANA","CIF: Q9655290F","LA RIBERA BAIXA","46001357@edu.gva.es","mailto:46001357@edu.gva.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 46019787","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA EL PONTET","Régimen: PÚBLICO","Calle LIRA ALMUSSAFENSE, S/N","46440 - ALMUSSAFES","961 71 90 50   ","961 71 90 51","39,289073","-0,415539","GENERALITAT VALENCIANA","CIF: Q9655766E","LA RIBERA BAIXA","46019787@edu.gva.es","http://mestreacasa.gva.es/web/4601978700","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46018187","CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA LIRA ALMUSAFENSE","Régimen: PRIVADO","Calle AUSIÀS MARCH, 37","LA RIBERA BAIXA","673 42 78 71   ","cpm@liraalmussafense.com","","","","","","46440 - ALMUSSAFES","mailto:cpm@liraalmussafense.com","Cafetería/Bar; Aula música"
"Código: 46029355","CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES MUNICIPAL","Régimen: PÚBLICO","Calle SALVADOR BOTELLA, S/N","46440 - ALMUSSAFES","961 78 49 04   ","961 78 45 55","39,29046","-0,417749","AJUNTAMENT D'ALMUSSAFES","","LA RIBERA BAIXA","almussafes_fpa@gva.es","","Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Inglés"
"Código: 46032615","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL SOLET ALMUSSAFES","Régimen: PRIVADO","Calle MAESTRO MEDINA, 12","LA RIBERA BAIXA","962 03 01 81   ","vicen@elsolet.es","","","","","","46440 - ALMUSSAFES","mailto:vicen@elsolet.es",""
"Código: 46037194","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL SOLET SAGRARI","Régimen: PRIVADO","Parque SAGRARI, 2","LA RIBERA BAIXA","620 50 20 59   ","el_solet@hotmail.com","","","","","","46440 - ALMUSSAFES","mailto:el_solet@hotmail.com",""
